tick,N,density,sig_density,g14,g15,g16,g19,trust,cult_div,valence,arousal,pred_cum,total_energy,rate,elapsed_h,max_gen
302000,12000,0.1500,0,0.7185,0.6913,0.1043,0.2721,0.9826,0.118960,-0.0001,0.0049,0,255207828.7,35.0,0.0159,17
304000,12000,0.1500,0,0.7193,0.6910,0.1042,0.2706,0.9822,0.118876,-0.0001,0.0037,0,250075186.9,35.5,0.0313,17
306000,11999,0.1500,0,0.7196,0.6911,0.1042,0.2700,0.9829,0.118852,0.0001,0.0040,0,248298773.5,36.5,0.0457,17
308000,12000,0.1500,0,0.7201,0.6910,0.1043,0.2696,0.9835,0.118858,-0.0001,0.0040,0,245096157.9,36.8,0.0605,17
310000,11999,0.1500,0,0.7202,0.6909,0.1044,0.2695,0.9839,0.118811,-0.0000,0.0039,0,244504988.7,37.3,0.0744,18
312000,12000,0.1500,0,0.7206,0.6908,0.1041,0.2691,0.9823,0.118661,-0.0003,0.0034,0,250033414.7,38.4,0.0869,18
314000,11998,0.1500,0,0.7210,0.6906,0.1039,0.2680,0.9832,0.118505,-0.0000,0.0029,0,251083586.5,38.9,0.1000,18
316000,11999,0.1500,0,0.7211,0.6908,0.1036,0.2674,0.9825,0.118496,-0.0001,0.0036,0,257625600.6,39.7,0.1119,18
318000,12000,0.1500,0,0.7212,0.6910,0.1028,0.2666,0.9835,0.118427,-0.0001,0.0033,0,264353495.2,40.4,0.1237,18
320000,12000,0.1500,0,0.7206,0.6915,0.1024,0.2672,0.9842,0.118453,-0.0002,0.0044,0,263387007.1,40.3,0.1377,18
322000,12000,0.1500,0,0.7213,0.6914,0.1023,0.2658,0.9852,0.118428,-0.0001,0.0042,0,250413721.7,39.5,0.1547,18
324000,11999,0.1500,0,0.7215,0.6911,0.1025,0.2653,0.9855,0.118390,0.0001,0.0037,0,247995584.7,48.3,0.0115,18
326000,11999,0.1500,0,0.7219,0.6911,0.1023,0.2647,0.9839,0.118328,-0.0000,0.0037,0,245787743.3,48.6,0.0229,18
328000,11998,0.1500,0,0.7222,0.6912,0.1024,0.2644,0.9841,0.118310,-0.0001,0.0038,0,245585887.3,49.4,0.0337,18
330000,12000,0.1500,0,0.7225,0.6911,0.1024,0.2637,0.9840,0.118280,0.0001,0.0035,0,245598756.6,50.3,0.0442,19
332000,11999,0.1500,0,0.7229,0.6911,0.1027,0.2634,0.9846,0.118313,-0.0000,0.0038,0,248549551.3,50.4,0.0551,19
334000,12000,0.1500,0,0.7227,0.6911,0.1027,0.2636,0.9853,0.118338,-0.0001,0.0029,0,255093175.1,51.0,0.0654,19
336000,12000,0.1500,0,0.7234,0.6914,0.1014,0.2615,0.9853,0.118304,0.0000,0.0038,0,258706859.1,51.5,0.0756,19
338000,11999,0.1500,0,0.7229,0.6918,0.1008,0.2617,0.9849,0.118353,0.0000,0.0038,0,264312779.7,51.7,0.0860,19
340000,12000,0.1500,0,0.7229,0.6919,0.1004,0.2614,0.9844,0.118420,0.0000,0.0047,0,255769992.7,51.4,0.0974,19
342000,11997,0.1500,0,0.7233,0.6917,0.1005,0.2608,0.9846,0.118388,-0.0000,0.0039,0,248235557.9,42.9,0.0129,19
344000,11999,0.1500,0,0.7236,0.6917,0.1004,0.2604,0.9839,0.118306,-0.0001,0.0040,0,247025610.1,43.5,0.0256,19
346000,11999,0.1500,0,0.7241,0.6916,0.1004,0.2598,0.9853,0.118151,-0.0000,0.0039,0,243723629.9,43.6,0.0382,19
348000,12000,0.1500,0,0.7244,0.6915,0.1005,0.2593,0.9845,0.118094,-0.0000,0.0042,0,242593526.8,44.0,0.0505,20
350000,12000,0.1500,0,0.7246,0.6915,0.1005,0.2588,0.9852,0.117981,-0.0001,0.0034,0,246444645.5,45.1,0.0616,20
352000,12000,0.1500,0,0.7249,0.6914,0.1006,0.2584,0.9846,0.118030,-0.0000,0.0041,0,247212797.5,45.5,0.0733,20
354000,12000,0.1500,0,0.7247,0.6914,0.1004,0.2583,0.9851,0.118080,-0.0001,0.0033,0,255292933.1,46.5,0.0836,20
356000,12000,0.1500,0,0.7250,0.6920,0.0991,0.2568,0.9856,0.118023,-0.0000,0.0029,0,259952784.8,46.8,0.0949,20
358000,12000,0.1500,0,0.7243,0.6922,0.0991,0.2580,0.9873,0.117946,-0.0001,0.0041,0,261033520.5,46.9,0.1065,20
360000,11999,0.1500,0,0.7251,0.6919,0.0984,0.2556,0.9880,0.117878,0.0000,0.0044,0,249794418.3,43.8,0.0127,20
362000,11998,0.1500,0,0.7255,0.6917,0.0982,0.2547,0.9871,0.117775,-0.0000,0.0036,0,245523557.4,42.8,0.0259,20
364000,11999,0.1500,0,0.7258,0.6917,0.0981,0.2542,0.9873,0.117655,-0.0000,0.0034,0,242990705.2,43.2,0.0386,20
366000,11999,0.1500,0,0.7261,0.6917,0.0979,0.2535,0.9885,0.117635,-0.0000,0.0032,0,241931021.8,43.7,0.0509,20
368000,12000,0.1500,0,0.7265,0.6917,0.0978,0.2527,0.9881,0.117644,-0.0001,0.0033,0,240779828.4,44.4,0.0625,21
370000,11998,0.1500,0,0.7268,0.6918,0.0978,0.2521,0.9893,0.117710,0.0001,0.0037,0,245837900.9,45.7,0.0730,21
372000,12000,0.1500,0,0.7270,0.6917,0.0977,0.2517,0.9887,0.117690,-0.0000,0.0027,0,249158347.9,46.2,0.0841,21
