tick,N,density,sig_density,g14,g15,g16,g19,trust,cult_div,valence,arousal,pred_cum,total_energy,rate,elapsed_h,max_gen
28000,3239,0.4499,2820,0.3399,0.5495,0.3586,0.5996,0.8958,0.064348,-0.0170,0.0271,7603,11574418.8,310.1,0.0251,4
30000,3239,0.4499,2843,0.3392,0.5593,0.3603,0.6065,0.9108,0.062017,-0.0126,0.0209,7684,13191793.4,310.8,0.0268,4
32000,3240,0.4500,2765,0.3341,0.5608,0.3546,0.6126,0.9301,0.059919,-0.0115,0.0196,7726,14916238.3,312.4,0.0285,4
34000,3239,0.4499,2792,0.3361,0.5569,0.3619,0.6058,0.9400,0.057184,-0.0131,0.0229,7827,15743203.6,313.2,0.0302,4
36000,3239,0.4499,2726,0.3803,0.5192,0.4078,0.5490,0.9458,0.053864,-0.0129,0.0246,8298,15335763.6,313.6,0.0319,4
38000,3239,0.4499,2860,0.4522,0.4594,0.4992,0.4975,0.9369,0.048672,-0.0110,0.0216,9240,14399593.2,311.6,0.0339,4
40000,3240,0.4500,3104,0.5346,0.4111,0.5500,0.5181,0.9039,0.044281,-0.0082,0.0190,9752,13956459.1,311.2,0.0357,4
42000,3240,0.4500,3333,0.6027,0.3693,0.5844,0.5305,0.8923,0.039875,-0.0005,0.0103,10053,13823313.8,311.6,0.0374,4
44000,3239,0.4499,3496,0.6201,0.3513,0.6220,0.5280,0.8823,0.036118,-0.0060,0.0168,10144,14925422.4,312.6,0.0391,5
46000,3240,0.4500,3596,0.5912,0.3487,0.6472,0.5159,0.8824,0.034654,-0.0013,0.0121,10361,17340019.3,314.3,0.0407,5
48000,3240,0.4500,3531,0.5823,0.3436,0.6355,0.5177,0.8851,0.033618,-0.0008,0.0100,10409,20520684.2,317.2,0.0420,5
50000,3240,0.4500,3460,0.5691,0.3417,0.6311,0.5155,0.8876,0.032801,-0.0039,0.0133,10432,23573738.9,319.9,0.0434,5
52000,3240,0.4500,3484,0.5480,0.3465,0.6575,0.5116,0.8849,0.031803,-0.0022,0.0130,10570,25579395.2,365.7,0.0449,5
54000,3240,0.4500,3621,0.5084,0.3530,0.6819,0.5320,0.8115,0.029771,-0.0011,0.0129,10803,26182335.3,347.8,0.0466,5
56000,3240,0.4500,3791,0.5038,0.3871,0.7141,0.5695,0.8357,0.026851,-0.0027,0.0156,11301,25478225.6,327.0,0.0485,5
